1:    0.642 0.358 1    
421:  0.410 0.590 1    
422:  0.715 0.285 1    
423:  0.257 0.743 1    
424:  0.330 0.670 1    
425:  0.196 0.804 1    
426:  0.478 0.522 1    
427:  0.165 0.835 1    
428:  0.200 0.800 1    
429:  0.308 0.692 1    
430:  0.741 0.259 1    
431:  0.225 0.775 1    
432:  0.282 0.718 1    
433:  0.487 0.513 1    
434:  0.272 0.728 1    
435:  0.345 0.655 1    
436:  0.328 0.672 1    
437:  0.672 0.328 1    
438:  0.464 0.536 1    
439:  0.393 0.607 1    
440:  0.250 0.750 1    
441:  0.518 0.482 1    
442:  0.628 0.372 1    
443:  0.504 0.496 1    
444:  0.398 0.602 1    
445:  0.265 0.735 1    
446:  0.331 0.669 1    
447:  0.305 0.695 1    
448:  0.636 0.364 1    
449:  0.277 0.723 1    
450:  0.633 0.367 1    
451:  0.281 0.719 1    
452:  0.392 0.608 1    
453:  0.343 0.657 1    
454:  0.432 0.568 1    
455:  0.209 0.791 1    
456:  0.327 0.673 1    
457:  0.193 0.807 1    
458:  0.447 0.553 1    
459:  0.503 0.497 1    
460:  0.507 0.493 1    
461:  0.582 0.418 1    
462:  0.237 0.763 1    
463:  0.529 0.471 1    
464:  0.354 0.646 1    
465:  0.566 0.434 1    
466:  0.683 0.317 1    
467:  0.373 0.627 1    
468:  0.302 0.698 1    
469:  0.204 0.796 1    
470:  0.408 0.592 1    
471:  0.146 0.854 1    
472:  0.373 0.627 1    
473:  0.395 0.605 1    
474:  0.213 0.787 1    
475:  0.148 0.852 1    
476:  0.190 0.810 1    
477:  0.526 0.474 1    
478:  0.615 0.385 1    
479:  0.377 0.623 1    
480:  0.223 0.777 1    
481:  0.328 0.672 1    
482:  0.210 0.790 1    
483:  0.355 0.645 1    
484:  0.315 0.685 1    
485:  0.831 0.169 1    
486:  0.315 0.685 1    
487:  0.225 0.775 1    
488:  0.431 0.569 1    
489:  0.351 0.649 1    
490:  0.418 0.582 1    
491:  0.208 0.792 1    
492:  0.274 0.726 1    
493:  0.133 0.867 1    
494:  0.211 0.789 1    
495:  0.393 0.607 1    
496:  0.482 0.518 1    
497:  0.294 0.706 1    
498:  0.345 0.655 1    
499:  0.169 0.831 1    
500:  0.200 0.800 1    
501:  0.336 0.664 1    
502:  0.544 0.456 1    
503:  0.176 0.824 1    
504:  0.308 0.692 1    
505:  0.505 0.495 1    
506:  0.456 0.544 1    
507:  0.620 0.380 1    
508:  0.226 0.774 1    
509:  0.138 0.862 1    
510:  0.282 0.718 1    
511:  0.368 0.632 1    
512:  0.264 0.736 1    
513:  0.295 0.705 1    
514:  0.402 0.598 1    
515:  0.233 0.767 1    
516:  0.333 0.667 1    
517:  0.304 0.696 1    
518:  0.657 0.343 1    
519:  0.539 0.461 1    
520:  0.330 0.670 1    
521:  0.302 0.698 1    
522:  0.520 0.480 1    
523:  0.380 0.620 1    
524:  0.134 0.866 1    
525:  0.203 0.797 1    
526:  0.494 0.506 1    
527:  0.317 0.683 1    
528:  0.187 0.813 1    
529:  0.540 0.460 1    
530:  0.528 0.472 1    
531:  0.281 0.719 1    
532:  0.580 0.420 1    
533:  0.379 0.621 1    
534:  0.450 0.550 1    
535:  0.323 0.677 1    
536:  0.335 0.665 1    
537:  0.516 0.484 1    
538:  0.145 0.855 1    
539:  0.310 0.690 1    
540:  0.230 0.770 1    
541:  0.335 0.665 1    
542:  0.381 0.619 1    
543:  0.122 0.878 1    
544:  0.623 0.377 1    
545:  0.582 0.418 1    
546:  0.308 0.692 1    
547:  0.242 0.758 1    
548:  0.253 0.747 1    
549:  0.470 0.530 1    
550:  0.140 0.860 1    
551:  0.297 0.703 1    
552:  0.112 0.888 1    
553:  0.360 0.640 1    
554:  0.488 0.512 1    
555:  0.352 0.648 1    
556:  0.449 0.551 1    
557:  0.287 0.713 1    
558:  0.215 0.785 1    
559:  0.437 0.563 1    
560:  0.360 0.640 1    
561:  0.369 0.631 1    
562:  0.248 0.752 1    
563:  0.195 0.805 1    
564:  0.539 0.461 1    
565:  0.299 0.701 1    
566:  0.466 0.534 1    
567:  0.359 0.641 1    
568:  0.521 0.479 1    
569:  0.171 0.829 1    
570:  0.220 0.780 1    
571:  0.319 0.681 1    
572:  0.241 0.759 1    
573:  0.637 0.363 1    
574:  0.517 0.483 1    
575:  0.354 0.646 1    
576:  0.413 0.587 1    
577:  0.532 0.468 1    
578:  0.615 0.385 1    
579:  0.353 0.647 1    
580:  0.267 0.733 1    
581:  0.130 0.870 1    
582:  0.594 0.406 1    
583:  0.747 0.253 1    
584:  0.393 0.607 1    
585:  0.583 0.417 1    
586:  0.382 0.618 1    
587:  0.244 0.756 1    
588:  0.401 0.599 1    
589:  0.347 0.653 1    
590:  0.476 0.524 1    
591:  0.271 0.729 1    
592:  0.318 0.682 1    
593:  0.287 0.713 1    
594:  0.376 0.624 1    
595:  0.575 0.425 1    
596:  0.372 0.628 1    
597:  0.486 0.514 1    
598:  0.200 0.800 1    
599:  0.551 0.449 1    
600:  0.607 0.393 1    
601:  0.671 0.329 1    
602:  0.586 0.414 1    
603:  0.373 0.627 1    
604:  0.305 0.695 1    
605:  0.286 0.714 1    
606:  0.434 0.566 1    
607:  0.346 0.654 1    
608:  0.283 0.717 1    
609:  0.313 0.687 1    
610:  0.408 0.592 1    
611:  0.189 0.811 1    
612:  0.393 0.607 1    
613:  0.445 0.555 1    
614:  0.177 0.823 1    
615:  0.333 0.667 1    
616:  0.330 0.670 1    
617:  0.282 0.718 1    
618:  0.315 0.685 1    
619:  0.493 0.507 1    
620:  0.315 0.685 1    
621:  0.423 0.577 1    
622:  0.502 0.498 1    
623:  0.070 0.930 1    
624:  0.372 0.628 1    
625:  0.217 0.783 1    
626:  0.346 0.654 1    
627:  0.377 0.623 1    
628:  0.232 0.768 1    
629:  0.513 0.487 1    
630:  0.172 0.828 1    
631:  0.270 0.730 1    
632:  0.432 0.568 1    
633:  0.484 0.516 1    
634:  0.399 0.601 1    
635:  0.229 0.771 1    
636:  0.560 0.440 1    
637:  0.301 0.699 1    
638:  0.475 0.525 1    
639:  0.260 0.740 1    
640:  0.295 0.705 1    
641:  0.292 0.708 1    
642:  0.220 0.780 1    
643:  0.425 0.575 1    
644:  0.574 0.426 1    
645:  0.398 0.602 1    
646:  0.479 0.521 1    
647:  0.185 0.815 1    
648:  0.592 0.408 1    
649:  0.393 0.607 1    
650:  0.246 0.754 1    
651:  0.505 0.495 1    
652:  0.424 0.576 1    
653:  0.308 0.692 1    
654:  0.256 0.744 1    
655:  0.481 0.519 1    
656:  0.343 0.657 1    
657:  0.332 0.668 1    
658:  0.471 0.529 1    
659:  0.325 0.675 1    
660:  0.483 0.517 1    
661:  0.343 0.657 1    
662:  0.677 0.323 1    
663:  0.320 0.680 1    
664:  0.287 0.713 1    
665:  0.637 0.363 1    
666:  0.196 0.804 1    
667:  0.294 0.706 1    
668:  0.518 0.482 1    
669:  0.215 0.785 1    
670:  0.362 0.638 1    
671:  0.448 0.552 1    
672:  0.302 0.698 1    
673:  0.164 0.836 1    
674:  0.675 0.325 1    
675:  0.501 0.499 1    
676:  0.449 0.551 1    
677:  0.179 0.821 1    
678:  0.164 0.836 1    
679:  0.225 0.775 1    
680:  0.563 0.437 1    
681:  0.294 0.706 1    
682:  0.424 0.576 1    
683:  0.643 0.357 1    
684:  0.319 0.681 1    
685:  0.638 0.362 1    
686:  0.396 0.604 1    
687:  0.249 0.751 1    
688:  0.202 0.798 1    
689:  0.409 0.591 1    
690:  0.349 0.651 1    
691:  0.729 0.271 1    
692:  0.424 0.576 1    
693:  0.172 0.828 1    
694:  0.252 0.748 1    
695:  0.186 0.814 1    
696:  0.388 0.612 1    
697:  0.443 0.557 1    
698:  0.320 0.680 1    
699:  0.311 0.689 1    
700:  0.392 0.608 1    
701:  0.376 0.624 1    
702:  0.405 0.595 1    
703:  0.277 0.723 1    
704:  0.380 0.620 1    
705:  0.460 0.540 1    
706:  0.189 0.811 1    
707:  0.527 0.473 1    
708:  0.413 0.587 1    
709:  0.453 0.547 1    
710:  0.567 0.433 1    
711:  0.364 0.636 1    
712:  0.242 0.758 1    
713:  0.348 0.652 1    
714:  0.535 0.465 1    
715:  0.625 0.375 1    
716:  0.380 0.620 1    
717:  0.553 0.447 1    
718:  0.478 0.522 1    
719:  0.369 0.631 1    
720:  0.603 0.397 1    
721:  0.429 0.571 1    
722:  0.378 0.622 1    
723:  0.343 0.657 1    
724:  0.332 0.668 1    
725:  0.231 0.769 1    
726:  0.529 0.471 1    
727:  0.252 0.748 1    
728:  0.291 0.709 1    
729:  0.360 0.640 1    
730:  0.248 0.752 1    
731:  0.303 0.697 1    
732:  0.360 0.640 1    
733:  0.406 0.594 1    
734:  0.322 0.678 1    
735:  0.334 0.666 1    
736:  0.220 0.780 1    
737:  0.551 0.449 1    
738:  0.291 0.709 1    
739:  0.425 0.575 1    
740:  0.446 0.554 1    
741:  0.290 0.710 1    
742:  0.782 0.218 1    
743:  0.741 0.259 1    
744:  0.811 0.189 1    
745:  0.822 0.178 1    
746:  0.879 0.121 1    
747:  0.591 0.409 1    
748:  0.683 0.317 1    
749:  0.867 0.133 1    
750:  0.835 0.165 1    
751:  0.880 0.120 1    
752:  0.854 0.146 1    
753:  0.850 0.150 1    
754:  0.890 0.110 1    
755:  0.574 0.426 1    
756:  0.406 0.594 1    
757:  0.497 0.503 1    
758:  0.467 0.533 1    
759:  0.507 0.493 1    
760:  0.589 0.411 1    
761:  0.475 0.525 1    
762:  0.824 0.176 1    
763:  0.522 0.478 1    
764:  0.267 0.733 1    
765:  0.910 0.090 1    
766:  0.220 0.780 1    
767:  0.381 0.619 1    
768:  0.380 0.620 1    
769:  0.434 0.566 1    
770:  0.530 0.470 1    
771:  0.257 0.743 1    
772:  0.307 0.693 1    
773:  0.377 0.623 1    
774:  0.348 0.652 1    
775:  0.907 0.093 1    
776:  0.868 0.132 1    
777:  0.915 0.085 1    
778:  0.535 0.465 1    
779:  0.887 0.113 1    
780:  0.849 0.151 1    
781:  0.871 0.129 1    
782:  0.917 0.083 1    
783:  0.866 0.134 1    
784:  0.915 0.085 1    
785:  0.893 0.107 1    
786:  0.854 0.146 1    
787:  0.889 0.111 1    
788:  0.885 0.115 1    
789:  0.900 0.100 1    
790:  0.907 0.093 1    
791:  0.856 0.144 1    
792:  0.928 0.072 1    
793:  0.825 0.175 1    
794:  0.818 0.182 1    
795:  0.916 0.084 1    
796:  0.868 0.132 1    
797:  0.887 0.113 1    
798:  0.906 0.094 1    
799:  0.908 0.092 1    
800:  0.858 0.142 1    
801:  0.844 0.156 1    
802:  0.926 0.074 1    
803:  0.851 0.149 1    
804:  0.795 0.205 1    
805:  0.887 0.113 1    
806:  0.908 0.092 1    
807:  0.877 0.123 1    
808:  0.828 0.172 1    
809:  0.846 0.154 1    
810:  0.917 0.083 1    
811:  0.924 0.076 1    
812:  0.920 0.080 1    
813:  0.774 0.226 1    
814:  0.909 0.091 1    
815:  0.770 0.230 1    
816:  0.916 0.084 1    
817:  0.894 0.106 1    
818:  0.798 0.202 1    
819:  0.906 0.094 1    
820:  0.921 0.079 1    
821:  0.905 0.095 1    
822:  0.905 0.095 1    
823:  0.876 0.124 1    
824:  0.865 0.135 1    
825:  0.800 0.200 1    
826:  0.915 0.085 1    
827:  0.909 0.091 1    
828:  0.919 0.081 1    
829:  0.921 0.079 1    
830:  0.915 0.085 1    
831:  0.866 0.134 1    
832:  0.876 0.124 1    
833:  0.903 0.097 1    
834:  0.876 0.124 1    
835:  0.915 0.085 1    
836:  0.875 0.125 1    
837:  0.864 0.136 1    
838:  0.754 0.246 1    
839:  0.856 0.144 1    
840:  0.913 0.087 1    
841:  0.364 0.636 1    
842:  0.839 0.161 1    
843:  0.903 0.097 1    
844:  0.910 0.090 1    
845:  0.909 0.091 1    
846:  0.859 0.141 1    
847:  0.906 0.094 1    
848:  0.915 0.085 1    
849:  0.419 0.581 1    
850:  0.662 0.338 1    
851:  0.424 0.576 1    
852:  0.565 0.435 1    
853:  0.308 0.692 1    
854:  0.648 0.352 1    
855:  0.436 0.564 1    
856:  0.302 0.698 1    
857:  0.866 0.134 1    
858:  0.612 0.388 1    
859:  0.851 0.149 1    
860:  0.322 0.678 1    
861:  0.738 0.262 1    
862:  0.333 0.667 1    
863:  0.489 0.511 1    
864:  0.899 0.101 1    
865:  0.467 0.533 1    
866:  0.705 0.295 1    
867:  0.428 0.572 1    
868:  0.238 0.762 1    
869:  0.294 0.706 1    
870:  0.908 0.092 1    
871:  0.336 0.664 1    
872:  0.527 0.473 1    
873:  0.423 0.577 1    
874:  0.700 0.300 1    
875:  0.456 0.544 1    
876:  0.501 0.499 1    
877:  0.478 0.522 1    
878:  0.326 0.674 1    
879:  0.584 0.416 1    
880:  0.401 0.599 1    
881:  0.915 0.085 1    
882:  0.606 0.394 1    
883:  0.725 0.275 1    
884:  0.486 0.514 1    
885:  0.423 0.577 1    
886:  0.293 0.707 1    
887:  0.666 0.334 1    
888:  0.390 0.610 1    
889:  0.426 0.574 1    
890:  0.302 0.698 1    
891:  0.164 0.836 1    
892:  0.919 0.081 1    
893:  0.765 0.235 1    
